"X1","Year","topico","mean"
121,2004,"topico20",0.09975
122,2004,"topico21",0.053343023255814
123,2004,"topico22",0.115964071856287
124,2004,"topico23",0.0939550561797753
125,2004,"topico24",0.0825987261146497
126,2004,"topico25",0.079445945945946
127,2004,"topico26",0.0515961538461538
128,2004,"topico27",0.0788456790123457
129,2004,"topico28",0.0850091743119266
130,2004,"topico29",0.081183908045977
131,2004,"topico30",0.0617723577235772
132,2004,"topico31",0.0770114942528736
133,2004,"topico32",0.064551724137931
134,2004,"topico33",0.0546127167630058
135,2004,"topico34",0.0721159420289855
136,2004,"topico35",0.0861204819277108
137,2004,"topico36",0.0888125
138,2004,"topico37",0.0998699551569507
139,2004,"topico38",0.0709051724137931
140,2004,"topico39",0.0717954545454546
141,2004,"topico40",0.0595208333333333
142,2004,"topico41",0.148694029850746
143,2004,"topico42",0.0736444444444444
144,2004,"topico43",0.080936170212766
145,2004,"topico44",0.06683
146,2004,"topico45",0.0726559139784946
147,2004,"topico46",0.0658571428571429
148,2004,"topico47",0.0740576923076923
149,2004,"topico48",0.102100877192982
150,2004,"topico49",0.0678260869565217
151,2004,"topico50",0.0979181818181818
152,2004,"topico51",0.109157024793388
153,2004,"topico52",0.0742957746478873
154,2004,"topico53",0.0838354430379747
155,2004,"topico54",0.0988805970149254
156,2004,"topico55",0.0953896103896104
157,2004,"topico56",0.068196261682243
158,2004,"topico57",0.0850964912280702
159,2004,"topico58",0.0863711340206186
160,2004,"topico59",0.0628850574712644
161,2004,"topico60",0.0924875
162,2004,"topico61",0.091280701754386
163,2004,"topico62",0.0743516483516484
164,2004,"topico63",0.0777234042553192
165,2004,"topico64",0.0867731958762887
166,2004,"topico65",0.0759628099173554
167,2004,"topico66",0.0897888888888889
168,2004,"topico67",0.105834710743802
169,2004,"topico68",0.108444444444444
170,2004,"topico69",0.0854859813084112
171,2004,"topico70",0.0898533333333333
172,2004,"topico71",0.0895263157894737
173,2004,"topico72",0.0722699619771863
174,2004,"topico73",0.0967739726027397
175,2004,"topico74",0.0858991935483871
176,2004,"topico75",0.0784186046511628
177,2004,"topico76",0.0873516483516484
178,2004,"topico77",0.0774615384615385
179,2004,"topico78",0.0661308411214953
180,2004,"topico79",0.081974358974359
181,2004,"topico80",0.0745698924731183
182,2004,"topico81",0.08225
183,2004,"topico82",0.08619
184,2004,"topico83",0.081988416988417
185,2004,"topico84",0.0670352941176471
186,2004,"topico85",0.102035294117647
187,2004,"topico86",0.111324444444444
188,2004,"topico87",0.092125
189,2004,"topico88",0.0893882352941176
190,2004,"topico89",0.0731630434782609
191,2004,"topico90",0.0690331950207469
192,2004,"topico91",0.0428495702005731
193,2004,"topico92",0.0786666666666667
194,2004,"topico93",0.0868684210526316
195,2004,"topico94",0.0854505119453925
196,2004,"topico95",0.103175675675676
197,2004,"topico96",0.0738470588235294
198,2004,"topico97",0.090146017699115
199,2004,"topico98",0.0919565217391304
200,2004,"topico99",0.0826818181818182
201,2005,"topico01",0.0665371179039301
202,2005,"topico02",0.04734375
203,2005,"topico03",0.069179012345679
204,2005,"topico04",0.0685521472392638
205,2005,"topico05",0.0714876543209877
206,2005,"topico06",0.0673508287292818
207,2005,"topico07",0.0667430555555556
208,2005,"topico08",0.0813950617283951
209,2005,"topico09",0.0577769784172662
210,2005,"topico10",0.0556056338028169
211,2005,"topico100",0.0856302521008403
212,2005,"topico11",0.0618726114649682
213,2005,"topico12",0.0568566552901024
214,2005,"topico13",0.0778888888888889
215,2005,"topico14",0.0570623342175066
216,2005,"topico15",0.0737867647058824
217,2005,"topico16",0.0618679245283019
218,2005,"topico17",0.0796565217391304
219,2005,"topico18",0.0566575342465753
220,2005,"topico19",0.0646705882352941
221,2005,"topico20",0.100845161290323
222,2005,"topico21",0.0740466926070039
223,2005,"topico22",0.111893939393939
224,2005,"topico23",0.0622727272727273
225,2005,"topico24",0.0574179104477612
226,2005,"topico25",0.0700797101449275
227,2005,"topico26",0.0608064516129032
228,2005,"topico27",0.0743571428571429
229,2005,"topico28",0.0696285714285714
230,2005,"topico29",0.050816
231,2005,"topico30",0.0566643356643357
232,2005,"topico31",0.070777027027027
233,2005,"topico32",0.0686620689655172
234,2005,"topico33",0.05076
235,2005,"topico34",0.0560108695652174
236,2005,"topico35",0.0616906474820144
237,2005,"topico36",0.0569285714285714
238,2005,"topico37",0.0891587301587302
239,2005,"topico38",0.0498344370860927
240,2005,"topico39",0.0911095890410959
241,2005,"topico40",0.0775442176870748
242,2005,"topico41",0.0851635220125786
243,2005,"topico42",0.0671736111111111
244,2005,"topico43",0.08209
245,2005,"topico44",0.0698496732026144
246,2005,"topico45",0.0513770491803279
247,2005,"topico46",0.0534488636363636
248,2005,"topico47",0.072888198757764
249,2005,"topico48",0.0857003484320557
250,2005,"topico49",0.0544689265536723
251,2005,"topico50",0.0805450980392157
252,2005,"topico51",0.0911052631578947
253,2005,"topico52",0.0627844827586207
254,2005,"topico53",0.0869090909090909
255,2005,"topico54",0.0931923076923077
256,2005,"topico55",0.0630754716981132
257,2005,"topico56",0.0823170731707317
258,2005,"topico57",0.0593888888888889
259,2005,"topico58",0.0713355263157895
260,2005,"topico59",0.055958041958042
261,2005,"topico60",0.0887168949771689
262,2005,"topico61",0.0753421052631579
263,2005,"topico62",0.051007299270073
264,2005,"topico63",0.053504132231405
265,2005,"topico64",0.0683289473684211
266,2005,"topico65",0.0798670694864048
267,2005,"topico66",0.0746642857142857
268,2005,"topico67",0.0705454545454546
269,2005,"topico68",0.0678930817610063
270,2005,"topico69",0.0683779069767442
271,2005,"topico70",0.072905325443787
272,2005,"topico71",0.0703154761904762
273,2005,"topico72",0.0723535031847134
274,2005,"topico73",0.0671021505376344
275,2005,"topico74",0.088096463022508
276,2005,"topico75",0.05709375
277,2005,"topico76",0.0601483870967742
278,2005,"topico77",0.0910734463276836
279,2005,"topico78",0.089230303030303
280,2005,"topico79",0.0620725388601036
281,2005,"topico80",0.0633642857142857
282,2005,"topico81",0.0662967032967033
283,2005,"topico82",0.0660629921259843
284,2005,"topico83",0.0764184782608696
285,2005,"topico84",0.0758538461538462
286,2005,"topico85",0.0684285714285714
287,2005,"topico86",0.0846973180076628
288,2005,"topico87",0.0694528301886792
289,2005,"topico88",0.0771009174311927
290,2005,"topico89",0.0729701492537313
291,2005,"topico90",0.0658523076923077
292,2005,"topico91",0.046911377245509
293,2005,"topico92",0.0652571428571429
294,2005,"topico93",0.050047619047619
295,2005,"topico94",0.0783659942363112
296,2005,"topico95",0.0709838709677419
297,2005,"topico96",0.0659779411764706
298,2005,"topico97",0.0740749063670412
299,2005,"topico98",0.101336734693878
300,2005,"topico99",0.0606470588235294
301,2006,"topico01",0.0871452282157676
302,2006,"topico02",0.0808775510204082
303,2006,"topico03",0.0971783439490446
304,2006,"topico04",0.0720191082802548
305,2006,"topico05",0.0898815789473684
306,2006,"topico06",0.0790269607843137
307,2006,"topico07",0.0931733333333333
308,2006,"topico08",0.0798258064516129
309,2006,"topico09",0.081593023255814
310,2006,"topico10",0.0733714285714286
311,2006,"topico100",0.109023255813953
312,2006,"topico11",0.0733953488372093
313,2006,"topico12",0.0739682997118156
314,2006,"topico13",0.0895727699530516
315,2006,"topico14",0.0580841784989858
316,2006,"topico15",0.0952538461538461
317,2006,"topico16",0.0911377245508982
318,2006,"topico17",0.0859744680851064
319,2006,"topico18",0.105795774647887
320,2006,"topico19",0.0805
321,2006,"topico20",0.0953563829787234
322,2006,"topico21",0.0823378378378378
323,2006,"topico22",0.135653846153846
324,2006,"topico23",0.104594405594406
325,2006,"topico24",0.0696329787234043
326,2006,"topico25",0.0839393939393939
327,2006,"topico26",0.0700402684563758
328,2006,"topico27",0.0803333333333333
329,2006,"topico28",0.0839212121212121
330,2006,"topico29",0.0793742331288344
331,2006,"topico30",0.0658333333333333
332,2006,"topico31",0.10980985915493
333,2006,"topico32",0.0926285714285714
334,2006,"topico33",0.0686810506566604
335,2006,"topico34",0.0937692307692308
336,2006,"topico35",0.0724013605442177
337,2006,"topico36",0.0783391304347826
338,2006,"topico37",0.107087108013937
339,2006,"topico38",0.0708562874251497
340,2006,"topico39",0.0861016949152542
341,2006,"topico40",0.0708811188811189
342,2006,"topico41",0.105743016759777
343,2006,"topico42",0.0765407407407407
344,2006,"topico43",0.0936479591836735
345,2006,"topico44",0.0861641791044776
346,2006,"topico45",0.0579734513274336
347,2006,"topico46",0.08506
348,2006,"topico47",0.0912360248447205
349,2006,"topico48",0.105635593220339
350,2006,"topico49",0.0901494845360825
351,2006,"topico50",0.0962822299651568
352,2006,"topico51",0.101610837438424
353,2006,"topico52",0.089625
354,2006,"topico53",0.102662790697674
355,2006,"topico54",0.0988031088082902
356,2006,"topico55",0.0886615384615385
357,2006,"topico56",0.0699779411764706
358,2006,"topico57",0.0829302325581395
359,2006,"topico58",0.0932181818181818
360,2006,"topico59",0.0659011627906977
361,2006,"topico60",0.104666666666667
362,2006,"topico61",0.0917041984732824
363,2006,"topico62",0.0802230215827338
364,2006,"topico63",0.0963145161290323
365,2006,"topico64",0.0951882352941176
366,2006,"topico65",0.0894075067024129
367,2006,"topico66",0.0891538461538462
368,2006,"topico67",0.09708125
369,2006,"topico68",0.089413612565445
370,2006,"topico69",0.0825952380952381
371,2006,"topico70",0.0804285714285714
372,2006,"topico71",0.102167741935484
373,2006,"topico72",0.0568864516129032
374,2006,"topico73",0.0870336538461538
375,2006,"topico74",0.103213855421687
376,2006,"topico75",0.0718863636363636
377,2006,"topico76",0.0734025157232704
378,2006,"topico77",0.08806875
379,2006,"topico78",0.0832857142857143
380,2006,"topico79",0.0954393305439331
381,2006,"topico80",0.0941805555555556
382,2006,"topico81",0.0763689839572192
383,2006,"topico82",0.0837404580152672
384,2006,"topico83",0.0844746543778802
385,2006,"topico84",0.0827894736842105
386,2006,"topico85",0.104775362318841
387,2006,"topico86",0.104761538461538
388,2006,"topico87",0.119272727272727
389,2006,"topico88",0.0828153846153846
390,2006,"topico89",0.0900287769784173
391,2006,"topico90",0.0752456140350877
392,2006,"topico91",0.0526274165202109
393,2006,"topico92",0.0897421875
394,2006,"topico93",0.0762012987012987
395,2006,"topico94",0.0831546134663342
396,2006,"topico95",0.0923173076923077
397,2006,"topico96",0.0905909090909091
398,2006,"topico97",0.095984375
399,2006,"topico98",0.0959370460048426
400,2006,"topico99",0.0828541666666667
401,2007,"topico01",0.0616541095890411
402,2007,"topico02",0.0892185792349727
403,2007,"topico03",0.100193396226415
404,2007,"topico04",0.0787234042553192
405,2007,"topico05",0.0884601769911504
406,2007,"topico06",0.0733920792079208
407,2007,"topico07",0.0774460784313726
408,2007,"topico08",0.0780818181818182
409,2007,"topico09",0.0658834951456311
410,2007,"topico10",0.0679477124183007
411,2007,"topico100",0.0963609271523179
412,2007,"topico11",0.0774780701754386
413,2007,"topico12",0.073168776371308
414,2007,"topico13",0.0861214285714286
415,2007,"topico14",0.0535108877721943
416,2007,"topico15",0.089145945945946
417,2007,"topico16",0.072121359223301
418,2007,"topico17",0.0806666666666667
419,2007,"topico18",0.0942564102564103
420,2007,"topico19",0.0699098712446352
421,2007,"topico20",0.101915422885572
422,2007,"topico21",0.079495867768595
423,2007,"topico22",0.118629090909091
424,2007,"topico23",0.0689691358024691
425,2007,"topico24",0.08837109375
426,2007,"topico25",0.0837790697674419
427,2007,"topico26",0.0627427184466019
428,2007,"topico27",0.0797665369649805
429,2007,"topico28",0.08266
430,2007,"topico29",0.0813917525773196
431,2007,"topico30",0.0552261306532663
432,2007,"topico31",0.0905681818181818
433,2007,"topico32",0.0803135135135135
434,2007,"topico33",0.0619018759018759
435,2007,"topico34",0.0659777777777778
436,2007,"topico35",0.0674606741573034
437,2007,"topico36",0.0743521126760563
438,2007,"topico37",0.094005698005698
439,2007,"topico38",0.0887603686635945
440,2007,"topico39",0.0851853658536585
441,2007,"topico40",0.0535294117647059
442,2007,"topico41",0.124843049327354
443,2007,"topico42",0.0913315217391304
444,2007,"topico43",0.0909391634980989
445,2007,"topico44",0.0858620689655172
446,2007,"topico45",0.0609939024390244
447,2007,"topico46",0.0873824701195219
448,2007,"topico47",0.0710881057268722
449,2007,"topico48",0.113213656387665
450,2007,"topico49",0.0838264462809917
451,2007,"topico50",0.10103324099723
452,2007,"topico51",0.101434343434343
453,2007,"topico52",0.0762366863905325
454,2007,"topico53",0.089139650872818
455,2007,"topico54",0.103071129707113
456,2007,"topico55",0.0951061452513966
457,2007,"topico56",0.0757541899441341
458,2007,"topico57",0.0846279069767442
459,2007,"topico58",0.0869192825112108
460,2007,"topico59",0.0667871287128713
461,2007,"topico60",0.103679012345679
462,2007,"topico61",0.0752866344605475
463,2007,"topico62",0.0711794871794872
464,2007,"topico63",0.0688954248366013
465,2007,"topico64",0.0962783018867925
466,2007,"topico65",0.0745119825708061
467,2007,"topico66",0.0770418848167539
468,2007,"topico67",0.110283898305085
469,2007,"topico68",0.096547263681592
470,2007,"topico69",0.0867222222222222
471,2007,"topico70",0.0894624505928854
472,2007,"topico71",0.0776532663316583
473,2007,"topico72",0.0619148264984227
474,2007,"topico73",0.0893385214007782
475,2007,"topico74",0.0901941031941032
476,2007,"topico75",0.0903454545454545
477,2007,"topico76",0.0762
478,2007,"topico77",0.0880642201834862
479,2007,"topico78",0.0631813186813187
480,2007,"topico79",0.0885618374558304
481,2007,"topico80",0.0804095744680851
482,2007,"topico81",0.080210970464135
483,2007,"topico82",0.0851966292134831
484,2007,"topico83",0.0846354961832061
485,2007,"topico84",0.0657784431137725
486,2007,"topico85",0.0921497005988024
487,2007,"topico86",0.096109243697479
488,2007,"topico87",0.0724387755102041
489,2007,"topico88",0.089169696969697
490,2007,"topico89",0.0762154696132597
491,2007,"topico90",0.0690906976744186
492,2007,"topico91",0.0601941391941392
493,2007,"topico92",0.0877630057803468
494,2007,"topico93",0.0886566265060241
495,2007,"topico94",0.0806458333333333
496,2007,"topico95",0.0954144486692015
497,2007,"topico96",0.0816173469387755
498,2007,"topico97",0.0860529247910864
499,2007,"topico98",0.0892215568862275
500,2007,"topico99",0.0967230046948357
501,2008,"topico01",0.0798205128205128
502,2008,"topico02",0.100712820512821
503,2008,"topico03",0.0998291457286432
504,2008,"topico04",0.0730187265917603
505,2008,"topico05",0.101508196721311
506,2008,"topico06",0.0765831809872029
507,2008,"topico07",0.077681592039801
508,2008,"topico08",0.101189189189189
509,2008,"topico09",0.0721359223300971
510,2008,"topico10",0.0768081395348837
511,2008,"topico100",0.102765027322404
512,2008,"topico11",0.0776938775510204
513,2008,"topico12",0.0755115384615385
514,2008,"topico13",0.0990242424242424
515,2008,"topico14",0.0568878990348924
516,2008,"topico15",0.0918636363636364
517,2008,"topico16",0.067991341991342
518,2008,"topico17",0.0919264305177112
519,2008,"topico18",0.0930480769230769
520,2008,"topico19",0.0808687943262411
521,2008,"topico20",0.114422018348624
522,2008,"topico21",0.0725258215962441
523,2008,"topico22",0.102900735294118
524,2008,"topico23",0.0884795321637427
525,2008,"topico24",0.0795037037037037
526,2008,"topico25",0.0981761904761905
527,2008,"topico26",0.0780567010309278
528,2008,"topico27",0.082148
529,2008,"topico28",0.0938141592920354
530,2008,"topico29",0.0822020725388601
531,2008,"topico30",0.0560460829493088
532,2008,"topico31",0.099745
533,2008,"topico32",0.0794147727272727
534,2008,"topico33",0.0619905660377358
535,2008,"topico34",0.0674346153846154
536,2008,"topico35",0.0796648648648649
537,2008,"topico36",0.089775641025641
538,2008,"topico37",0.101417098445596
539,2008,"topico38",0.100164444444444
540,2008,"topico39",0.0815882352941176
541,2008,"topico40",0.0847641025641026
542,2008,"topico41",0.118625
543,2008,"topico42",0.0754228571428571
544,2008,"topico43",0.102298245614035
545,2008,"topico44",0.091054054054054
546,2008,"topico45",0.092989847715736
547,2008,"topico46",0.0842902097902098
548,2008,"topico47",0.0930210084033613
549,2008,"topico48",0.111991803278689
550,2008,"topico49",0.0857212543554007
551,2008,"topico50",0.0901691176470588
552,2008,"topico51",0.125663900414938
553,2008,"topico52",0.0861467391304348
554,2008,"topico53",0.0931409090909091
555,2008,"topico54",0.0858067226890756
556,2008,"topico55",0.100478947368421
557,2008,"topico56",0.0657845303867403
558,2008,"topico57",0.0812164502164502
559,2008,"topico58",0.111020161290323
560,2008,"topico59",0.0719073170731707
561,2008,"topico60",0.106362229102167
562,2008,"topico61",0.079030534351145
563,2008,"topico62",0.0893551401869159
564,2008,"topico63",0.0800056818181818
565,2008,"topico64",0.107975124378109
566,2008,"topico65",0.0853235867446394
567,2008,"topico66",0.0852912621359223
568,2008,"topico67",0.0968787878787879
569,2008,"topico68",0.0922243902439024
570,2008,"topico69",0.0987030567685589
571,2008,"topico70",0.0762073170731707
572,2008,"topico71",0.086914979757085
573,2008,"topico72",0.0674701348747592
574,2008,"topico73",0.0908571428571429
575,2008,"topico74",0.0851050328227571
576,2008,"topico75",0.0812081218274112
577,2008,"topico76",0.0670628571428571
578,2008,"topico77",0.0915458015267176
579,2008,"topico78",0.0768905472636816
580,2008,"topico79",0.106424802110818
581,2008,"topico80",0.0780777202072539
582,2008,"topico81",0.0806371308016878
583,2008,"topico82",0.0765674157303371
584,2008,"topico83",0.0744211502782931
585,2008,"topico84",0.0881067415730337
586,2008,"topico85",0.0798111111111111
587,2008,"topico86",0.0986015831134565
588,2008,"topico87",0.0832603305785124
589,2008,"topico88",0.0731506024096386
590,2008,"topico89",0.096343137254902
591,2008,"topico90",0.0844595141700405
592,2008,"topico91",0.0573123797305965
593,2008,"topico92",0.0955795454545455
594,2008,"topico93",0.0792747252747253
595,2008,"topico94",0.0927086330935252
596,2008,"topico95",0.0943470031545741
597,2008,"topico96",0.0852562814070352
598,2008,"topico97",0.0912298288508557
599,2008,"topico98",0.0952003546099291
600,2008,"topico99",0.0900813397129187
601,2009,"topico01",0.0682808641975309
602,2009,"topico02",0.0901356783919598
603,2009,"topico03",0.0879411764705882
604,2009,"topico04",0.0762304832713755
605,2009,"topico05",0.0894078431372549
606,2009,"topico06",0.0791392617449664
607,2009,"topico07",0.086972602739726
608,2009,"topico08",0.102590579710145
609,2009,"topico09",0.0709358974358974
610,2009,"topico10",0.0630714285714286
611,2009,"topico100",0.10252784503632
612,2009,"topico11",0.0791164658634538
613,2009,"topico12",0.0843470790378007
614,2009,"topico13",0.0924623955431755
615,2009,"topico14",0.058836389280677
616,2009,"topico15",0.09575
617,2009,"topico16",0.0777088607594937
618,2009,"topico17",0.0914181818181818
619,2009,"topico18",0.104171314741036
620,2009,"topico19",0.07647265625
621,2009,"topico20",0.113402542372881
622,2009,"topico21",0.08165
623,2009,"topico22",0.113484962406015
624,2009,"topico23",0.087300518134715
625,2009,"topico24",0.0815168918918919
626,2009,"topico25",0.0896885245901639
627,2009,"topico26",0.082448275862069
628,2009,"topico27",0.0736236162361624
629,2009,"topico28",0.0943346613545817
630,2009,"topico29",0.0854805194805195
631,2009,"topico30",0.0776666666666667
632,2009,"topico31",0.0816926406926407
633,2009,"topico32",0.0932666666666667
634,2009,"topico33",0.0756722288438617
635,2009,"topico34",0.0807566539923954
636,2009,"topico35",0.0659382716049383
637,2009,"topico36",0.0957724867724868
638,2009,"topico37",0.108286445012788
639,2009,"topico38",0.0907438016528926
640,2009,"topico39",0.0951692307692308
641,2009,"topico40",0.0847389558232932
642,2009,"topico41",0.126199152542373
643,2009,"topico42",0.0899350649350649
644,2009,"topico43",0.113542124542125
645,2009,"topico44",0.0829356435643564
646,2009,"topico45",0.07585
647,2009,"topico46",0.0845105740181269
648,2009,"topico47",0.0689739776951673
649,2009,"topico48",0.119853974121996
650,2009,"topico49",0.0866273764258555
651,2009,"topico50",0.100210396039604
652,2009,"topico51",0.122813492063492
653,2009,"topico52",0.0897927461139896
654,2009,"topico53",0.0930993914807302
655,2009,"topico54",0.106016806722689
656,2009,"topico55",0.0874705882352941
657,2009,"topico56",0.0772056074766355
658,2009,"topico57",0.0849018867924528
659,2009,"topico58",0.110151111111111
660,2009,"topico59",0.0659703389830509
661,2009,"topico60",0.106222222222222
662,2009,"topico61",0.0769239598278336
663,2009,"topico62",0.0850590909090909
664,2009,"topico63",0.0769027027027027
665,2009,"topico64",0.0996153846153846
666,2009,"topico65",0.0870521739130435
667,2009,"topico66",0.0853014354066986
668,2009,"topico67",0.0966444444444444
669,2009,"topico68",0.0969955947136564
670,2009,"topico69",0.0942489626556017
671,2009,"topico70",0.0823860294117647
672,2009,"topico71",0.0831767441860465
673,2009,"topico72",0.0753522438611346
674,2009,"topico73",0.113295302013423
675,2009,"topico74",0.0828030634573304
676,2009,"topico75",0.089985
677,2009,"topico76",0.0746853448275862
678,2009,"topico77",0.08201171875
679,2009,"topico78",0.0935627705627706
680,2009,"topico79",0.0955919540229885
681,2009,"topico80",0.0899099526066351
